clap_rank,guitar_rank,hat_rank,kick_rank,piano_rank,rim_rank,shake_rank,snare_rank,synth_rank,clap,guitar,hat,kick,piano,rim,shake,snare,synth,oscType_0,isNoise_0,A_0,D_0,S_0,R_0,pitch_0_0,pitch_1_0,pitch_2_0,pitch_3_0,bpCutLow_0,bpCutHigh_0,bpOrder_0,amplitude_0,start_0,length_0
8.0,6.0,5.0,2.0,7.0,3.0,9.0,4.0,1.0,0.010776670649647713,0.13674907386302948,0.13840124011039734,0.1615137904882431,0.07172536849975586,0.150620236992836,0.0,0.14795604348182678,0.18225756287574768,0,0,0,1,1,0,62,36,48,112,60,81,0,3,3,5
7.0,6.0,2.0,4.0,9.0,8.0,5.0,3.0,1.0,0.06525500118732452,0.08236996084451675,0.20867665112018585,0.10240133106708527,0.0,0.029283449053764343,0.08420569449663162,0.1666376143693924,0.26117029786109924,1,1,3,3,0,0,62,72,56,48,76,109,2,3,6,0
8.0,2.0,3.0,5.0,7.0,6.0,9.0,4.0,1.0,0.049253713339567184,0.16044847667217255,0.15768301486968994,0.07886887341737747,0.05393018200993538,0.06833069771528244,0.0,0.12859664857387543,0.3028883635997772,0,1,3,2,2,2,66,104,112,112,4,110,2,1,0,4
6.0,4.0,2.0,8.0,7.0,9.0,3.0,5.0,1.0,0.08189531415700912,0.12424617260694504,0.20978552103042603,0.06383877247571945,0.06865551322698593,0.0,0.15225227177143097,0.08572163432836533,0.21360479295253754,0,1,1,2,3,0,90,12,24,80,88,114,0,2,0,8
9.0,4.0,3.0,2.0,8.0,6.0,5.0,7.0,1.0,0.0,0.08810637146234512,0.16561216115951538,0.25710350275039673,0.01811206340789795,0.05674856901168823,0.08630967140197754,0.03828951716423035,0.2897181510925293,0,0,2,3,3,3,114,8,16,64,2,46,2,0,0,2
9.0,3.0,4.0,2.0,8.0,5.0,6.0,7.0,1.0,0.0,0.1435268223285675,0.1309731900691986,0.222242072224617,0.0446658618748188,0.08804770559072495,0.06195667386054993,0.047990843653678894,0.2605968117713928,0,0,0,0,1,2,12,64,48,80,4,43,2,3,3,3
8.0,4.0,2.0,3.0,7.0,5.0,6.0,9.0,1.0,0.005191751290112734,0.11986426264047623,0.1743399202823639,0.16156485676765442,0.016390103846788406,0.11354999244213104,0.0822799950838089,0.0,0.32681912183761597,0,0,3,1,0,3,62,64,16,64,2,36,2,3,4,2
4.0,3.0,2.0,9.0,6.0,8.0,7.0,5.0,1.0,0.11491319537162781,0.17942015826702118,0.1800108253955841,0.0,0.06084514409303665,0.029467543587088585,0.05661885440349579,0.11253861337900162,0.2661856710910797,0,1,3,0,1,0,54,36,104,48,58,105,0,3,2,2
5.0,2.0,3.0,9.0,6.0,7.0,8.0,4.0,1.0,0.07439585775136948,0.186513289809227,0.16514672338962555,0.0,0.06325148046016693,0.048745296895504,0.03324021399021149,0.12516416609287262,0.30354297161102295,0,1,3,0,3,2,42,84,64,64,40,114,0,0,5,4
7.0,2.0,4.0,8.0,3.0,5.0,9.0,6.0,1.0,0.059800922870635986,0.19085083901882172,0.12423326820135117,0.051600564271211624,0.12699906527996063,0.11545503884553909,0.0,0.08961629122495651,0.24144402146339417,0,1,2,0,1,1,58,4,24,48,18,97,1,1,1,4
8.0,3.0,2.0,6.0,9.0,7.0,4.0,5.0,1.0,0.04018095135688782,0.12497338652610779,0.2067851573228836,0.09279072284698486,0.0,0.044833164662122726,0.1202574148774147,0.109275221824646,0.2609039843082428,0,1,2,2,2,1,102,76,32,48,86,98,1,1,2,6
5.0,2.0,4.0,9.0,3.0,6.0,8.0,7.0,1.0,0.10850242525339127,0.17838753759860992,0.11629414558410645,0.0,0.16281217336654663,0.10842738300561905,0.005648760125041008,0.10332852602005005,0.21659904718399048,2,1,2,0,1,3,32,116,32,0,58,81,0,0,3,5
9.0,2.0,4.0,3.0,8.0,5.0,6.0,7.0,1.0,0.0,0.20204870402812958,0.13224011659622192,0.19199760258197784,0.0201107207685709,0.0853348970413208,0.05917828530073166,0.022095469757914543,0.28699418902397156,0,1,3,3,3,3,60,60,40,32,10,50,1,0,5,1
9.0,5.0,2.0,4.0,8.0,6.0,7.0,3.0,1.0,0.0,0.0895363986492157,0.19870801270008087,0.09136123955249786,0.016789421439170837,0.06359367072582245,0.04596598818898201,0.17398765683174133,0.32005760073661804,0,0,2,3,0,2,118,16,104,112,6,97,0,3,6,1
9.0,4.0,3.0,2.0,8.0,6.0,5.0,7.0,1.0,0.0,0.11880375444889069,0.16049593687057495,0.16494962573051453,0.02674153819680214,0.09707766026258469,0.09928307682275772,0.04509635269641876,0.2875520586967468,0,0,0,3,1,2,92,0,32,64,108,119,1,0,9,0
7.0,8.0,1.0,5.0,9.0,3.0,6.0,4.0,2.0,0.04866284504532814,0.021302906796336174,0.21301408112049103,0.11146479845046997,0.0,0.16459235548973083,0.10892714560031891,0.12424416840076447,0.20779170095920563,0,1,2,2,3,0,32,24,0,0,100,104,2,3,3,1
9.0,4.0,2.0,3.0,6.0,5.0,8.0,7.0,1.0,0.0,0.1324581354856491,0.15923984348773956,0.14929543435573578,0.09066557884216309,0.10154347121715546,0.05748671293258667,0.07094506174325943,0.2383657693862915,0,0,1,0,2,0,92,0,88,64,48,66,1,2,3,6
5.0,3.0,2.0,8.0,7.0,9.0,6.0,4.0,1.0,0.07455747574567795,0.16707083582878113,0.17908227443695068,0.028697963804006577,0.048338115215301514,0.0,0.05031651258468628,0.1265116184949875,0.3254252076148987,0,1,2,2,2,0,44,64,64,80,50,118,2,0,3,6
5.0,3.0,2.0,8.0,6.0,9.0,7.0,4.0,1.0,0.135549396276474,0.1647694706916809,0.19125856459140778,0.0015438811387866735,0.06386367231607437,0.0,0.05677002668380737,0.14873385429382324,0.23751112818717957,0,1,0,3,1,0,12,84,88,48,62,118,2,1,2,3
5.0,2.0,4.0,9.0,6.0,7.0,8.0,3.0,1.0,0.11346086859703064,0.16385607421398163,0.14312513172626495,0.0,0.0834658071398735,0.06437096744775772,0.03489956632256508,0.14347396790981293,0.25334760546684265,2,1,3,1,1,3,26,68,80,48,54,99,0,2,9,0
9.0,2.0,6.0,3.0,4.0,5.0,8.0,7.0,1.0,0.0,0.19582602381706238,0.08749330788850784,0.1716955453157425,0.10147260874509811,0.08789519220590591,0.0039272611029446125,0.07748407125473022,0.2742060124874115,0,1,1,0,0,1,46,96,24,64,52,53,1,2,8,0
8.0,6.0,1.0,4.0,9.0,7.0,3.0,5.0,2.0,0.010100442916154861,0.06661540269851685,0.2591891288757324,0.13852636516094208,0.0,0.025450870394706726,0.1427050679922104,0.11615687608718872,0.24125589430332184,0,1,3,0,2,1,38,76,96,16,92,100,0,0,7,2
7.0,5.0,4.0,6.0,8.0,2.0,9.0,3.0,1.0,0.06735159456729889,0.11439146101474762,0.13180415332317352,0.09476285427808762,0.03868308290839195,0.1670822948217392,0.0,0.1361241191625595,0.249800443649292,0,0,1,0,1,1,84,72,24,16,70,78,2,2,0,3
5.0,3.0,4.0,8.0,2.0,7.0,9.0,6.0,1.0,0.0705704391002655,0.18803754448890686,0.12748707830905914,0.019667712971568108,0.19071336090564728,0.060326892882585526,0.0,0.06837952136993408,0.27481746673583984,1,1,3,3,3,1,86,52,32,112,60,75,0,3,5,3
5.0,2.0,3.0,8.0,6.0,7.0,9.0,4.0,1.0,0.09970302879810333,0.1876664161682129,0.13605986535549164,0.018520833924412727,0.09271255880594254,0.03820757940411568,0.0,0.13228212296962738,0.29484760761260986,2,1,3,1,0,1,60,52,96,32,60,99,1,1,8,0
9.0,5.0,3.0,2.0,7.0,6.0,8.0,4.0,1.0,0.0,0.12030266970396042,0.15765170753002167,0.16025030612945557,0.07522303611040115,0.11443134397268295,0.021504366770386696,0.12143199890851974,0.22920458018779755,0,0,2,0,0,3,76,56,40,112,0,27,0,1,1,6
9.0,1.0,5.0,3.0,4.0,7.0,8.0,6.0,2.0,0.0,0.21256431937217712,0.11628581583499908,0.1645514816045761,0.13043254613876343,0.06915632635354996,0.02799151837825775,0.08541062474250793,0.1936073750257492,0,1,2,1,0,1,52,112,48,64,36,52,0,1,0,7
8.0,7.0,1.0,3.0,9.0,4.0,6.0,5.0,2.0,0.009147383272647858,0.031427327543497086,0.234715074300766,0.1476932168006897,0.0,0.13270974159240723,0.1056317463517189,0.10774526745080948,0.23093025386333466,0,0,1,0,0,1,118,108,56,96,90,105,1,1,4,5
9.0,7.0,2.0,4.0,6.0,3.0,5.0,8.0,1.0,0.0,0.06628904491662979,0.18964731693267822,0.10174860805273056,0.06723769009113312,0.133448988199234,0.07245822250843048,0.030564764514565468,0.3386053740978241,0,0,1,3,0,2,56,116,16,0,60,116,1,0,2,4
9.0,4.0,3.0,1.0,8.0,5.0,6.0,7.0,2.0,0.0,0.1240699365735054,0.14255665242671967,0.24184997379779816,0.05346621572971344,0.09076965600252151,0.0722159817814827,0.06959863007068634,0.20547296106815338,0,1,2,0,0,3,70,20,112,80,24,34,0,2,3,6
8.0,4.0,3.0,2.0,7.0,5.0,6.0,9.0,1.0,0.012665673159062862,0.10045185685157776,0.17725877463817596,0.190946564078331,0.03642828390002251,0.09496861696243286,0.08683692663908005,0.0,0.3004433214664459,0,1,3,1,0,2,38,16,96,112,10,27,1,0,7,1
9.0,3.0,5.0,1.0,7.0,4.0,8.0,6.0,2.0,0.0,0.15858137607574463,0.11161033809185028,0.22553643584251404,0.043104976415634155,0.13028419017791748,0.026968371123075485,0.08465669304132462,0.21925760805606842,0,0,2,1,1,0,6,76,40,80,12,42,2,3,6,1
9.0,3.0,6.0,1.0,7.0,4.0,8.0,5.0,2.0,0.0,0.17782685160636902,0.09010584652423859,0.21942780911922455,0.07811184227466583,0.117738276720047,0.001161030842922628,0.10901319235563278,0.206615149974823,0,0,0,0,1,3,66,68,8,112,38,45,2,3,7,1
9.0,5.0,2.0,6.0,3.0,7.0,8.0,4.0,1.0,0.0,0.10452589392662048,0.17984886467456818,0.10207007825374603,0.12026100605726242,0.0674804225564003,0.026424068957567215,0.11169350147247314,0.28769615292549133,1,0,3,3,0,0,8,88,32,32,58,79,0,2,8,1
9.0,3.0,4.0,2.0,8.0,5.0,6.0,7.0,1.0,0.0,0.15680700540542603,0.13753613829612732,0.20564685761928558,0.00895992573350668,0.09520096331834793,0.05086556449532509,0.01990126259624958,0.32508227229118347,0,1,2,1,2,2,74,100,72,16,4,44,1,2,4,3
5.0,4.0,3.0,8.0,7.0,6.0,9.0,2.0,1.0,0.10243958979845047,0.14151649177074432,0.17378473281860352,0.049483101814985275,0.05845831334590912,0.07134823501110077,0.0,0.1919996738433838,0.21096988022327423,2,0,0,2,3,1,70,16,64,32,36,116,0,3,5,4
9.0,4.0,2.0,3.0,8.0,5.0,6.0,7.0,1.0,0.0,0.1161189004778862,0.16321179270744324,0.14371617138385773,0.06297218799591064,0.11093585193157196,0.08262193948030472,0.06942150741815567,0.25100165605545044,0,0,3,1,0,2,0,4,64,96,110,115,0,0,9,0
9.0,2.0,3.0,4.0,7.0,6.0,8.0,5.0,1.0,0.0,0.17371322214603424,0.13436496257781982,0.13384340703487396,0.05583122745156288,0.07387302070856094,0.02696526050567627,0.09832169860601425,0.3030872046947479,0,0,2,1,2,0,34,72,16,48,12,96,0,3,6,2
9.0,4.0,3.0,2.0,7.0,5.0,8.0,6.0,1.0,0.0,0.13098402321338654,0.15977463126182556,0.1621595174074173,0.08964486420154572,0.11840780079364777,0.023321637883782387,0.10098281502723694,0.21472470462322235,0,0,1,2,3,1,64,36,16,16,64,77,0,0,1,6
8.0,7.0,2.0,5.0,9.0,4.0,3.0,6.0,1.0,0.05175101011991501,0.07599930465221405,0.19281163811683655,0.11395123600959778,0.0,0.11478651314973831,0.13047976791858673,0.08001494407653809,0.2402055710554123,0,0,2,2,1,0,58,104,96,96,82,109,2,2,8,0
9.0,6.0,2.0,4.0,8.0,7.0,5.0,3.0,1.0,0.0,0.05539150908589363,0.23768070340156555,0.1340358555316925,0.008035867474973202,0.044570744037628174,0.0646003931760788,0.18385331332683563,0.27183160185813904,0,1,3,3,3,2,90,112,24,32,110,116,0,0,9,0
9.0,5.0,2.0,4.0,6.0,7.0,8.0,3.0,1.0,0.0,0.10528886318206787,0.19620570540428162,0.1434514969587326,0.07859529554843903,0.04901685193181038,0.042764678597450256,0.14868731796741486,0.2359897941350937,1,0,1,0,2,1,64,116,56,64,22,118,1,2,1,1
9.0,2.0,4.0,3.0,8.0,6.0,7.0,5.0,1.0,0.0,0.18982315063476562,0.1250239610671997,0.16693280637264252,0.0024620452895760536,0.10090582817792892,0.037605490535497665,0.11110799759626389,0.2661387324333191,2,1,0,0,2,1,12,88,104,48,46,47,1,3,4,1
9.0,3.0,5.0,2.0,7.0,4.0,8.0,6.0,1.0,0.0,0.156648188829422,0.11451240628957748,0.16927997767925262,0.08877646178007126,0.1368861049413681,0.011879823170602322,0.10469923913478851,0.21731777489185333,0,0,3,2,3,1,2,28,72,96,34,71,1,0,2,7
4.0,5.0,2.0,7.0,8.0,9.0,6.0,3.0,1.0,0.13704930245876312,0.09912431985139847,0.20256049931049347,0.06251279264688492,0.036606136709451675,0.0,0.09507894515991211,0.1508260816335678,0.21624192595481873,1,1,0,1,0,3,86,4,8,0,20,111,1,2,8,1
9.0,2.0,3.0,4.0,6.0,7.0,8.0,5.0,1.0,0.0,0.14428400993347168,0.14038772881031036,0.1222277581691742,0.08766157925128937,0.06930925697088242,0.014888230711221695,0.11041322350502014,0.31082820892333984,0,0,0,2,3,0,104,24,88,32,0,90,2,1,6,1
9.0,3.0,4.0,2.0,7.0,5.0,6.0,8.0,1.0,0.0,0.14311447739601135,0.1266181915998459,0.24182674288749695,0.05316374450922012,0.08846328407526016,0.059345364570617676,0.042907048016786575,0.24456116557121277,0,0,0,3,3,0,112,104,96,48,30,41,2,0,4,3
8.0,6.0,1.0,4.0,7.0,9.0,3.0,5.0,2.0,0.002606262918561697,0.06216917559504509,0.30174630880355835,0.11459507048130035,0.006392432376742363,0.0,0.19734753668308258,0.09117124229669571,0.22397196292877197,1,1,1,0,1,0,30,92,40,64,102,114,0,0,4,3
6.0,3.0,2.0,8.0,7.0,5.0,9.0,4.0,1.0,0.051936108618974686,0.16941435635089874,0.17879539728164673,0.008933767676353455,0.03976449742913246,0.052887819707393646,0.0,0.15649168193340302,0.34177637100219727,0,1,1,1,0,0,42,4,104,16,36,115,0,0,9,0
7.0,8.0,2.0,5.0,9.0,6.0,4.0,3.0,1.0,0.05249222740530968,0.04608256369829178,0.20252525806427002,0.10692935436964035,0.0,0.09811051189899445,0.12153040617704391,0.14236733317375183,0.2299623042345047,0,0,1,2,3,1,48,8,64,16,96,108,1,2,1,1
9.0,6.0,1.0,4.0,8.0,7.0,3.0,5.0,2.0,0.0,0.0414406917989254,0.2886554002761841,0.10953396558761597,0.020069336518645287,0.023305678740143776,0.15214931964874268,0.07972168922424316,0.28512391448020935,0,1,1,3,3,3,86,64,24,32,98,106,0,2,7,1
9.0,5.0,2.0,3.0,8.0,4.0,6.0,7.0,1.0,0.0,0.10219117254018784,0.18457087874412537,0.15738356113433838,0.0425802506506443,0.11363714188337326,0.08641334623098373,0.06705325096845627,0.24617040157318115,0,0,0,3,0,0,0,108,104,16,106,108,2,3,9,0
8.0,2.0,4.0,3.0,7.0,5.0,9.0,6.0,1.0,0.03655803203582764,0.145066037774086,0.12176144123077393,0.12698286771774292,0.05823042616248131,0.10429992526769638,0.0,0.06474775820970535,0.3423535227775574,0,0,3,1,2,0,4,92,72,32,106,118,0,0,4,3
9.0,6.0,2.0,3.0,8.0,5.0,7.0,4.0,1.0,0.0,0.05886368826031685,0.22000457346439362,0.12490686774253845,0.006669283378869295,0.06719190627336502,0.05710187181830406,0.12413283437490463,0.34112897515296936,1,1,1,0,2,3,18,104,64,96,112,119,0,3,8,1
5.0,4.0,2.0,9.0,8.0,6.0,7.0,1.0,3.0,0.12691742181777954,0.1498042345046997,0.21850687265396118,0.0,0.0028973643202334642,0.08768434077501297,0.018343359231948853,0.2456175684928894,0.1502288430929184,0,1,1,1,0,2,8,12,0,16,22,116,1,3,6,0
8.0,2.0,5.0,3.0,4.0,6.0,7.0,9.0,1.0,0.034784749150276184,0.19428138434886932,0.10010462254285812,0.15341384708881378,0.11163797229528427,0.09410876780748367,0.06499301642179489,0.0,0.24667565524578094,0,1,2,1,2,2,102,92,40,16,4,60,2,3,9,0
8.0,2.0,4.0,3.0,5.0,6.0,7.0,9.0,1.0,0.0007428874378092587,0.1825314164161682,0.13656112551689148,0.1632089614868164,0.13189315795898438,0.08632367849349976,0.044279854744672775,0.0,0.2544589042663574,0,1,3,3,1,2,104,76,40,32,14,65,1,2,5,1
8.0,5.0,2.0,4.0,7.0,3.0,9.0,6.0,1.0,0.009760856628417969,0.09693950414657593,0.1627151370048523,0.11297758668661118,0.0294562466442585,0.12441692501306534,0.0,0.09373600780963898,0.3699977397918701,0,0,2,0,0,3,82,76,24,16,24,103,2,3,1,6
9.0,3.0,4.0,2.0,8.0,5.0,7.0,6.0,1.0,0.0,0.16103149950504303,0.13125406205654144,0.2302408516407013,0.017601819708943367,0.08522308617830276,0.03748399391770363,0.0560455247759819,0.281119167804718,0,0,0,0,1,1,10,44,16,80,28,71,0,3,7,1
8.0,7.0,2.0,4.0,9.0,5.0,6.0,3.0,1.0,0.006457806099206209,0.07851110398769379,0.19118906557559967,0.13091182708740234,0.0,0.11666640639305115,0.08326399326324463,0.13914401829242706,0.25385576486587524,0,0,0,0,1,0,102,0,8,64,90,99,1,1,5,1
8.0,2.0,4.0,5.0,6.0,3.0,9.0,7.0,1.0,0.020752280950546265,0.15330462157726288,0.13517414033412933,0.13139446079730988,0.0977599173784256,0.14469924569129944,0.0,0.05696002021431923,0.2599553167819977,0,0,3,1,1,0,86,36,0,96,66,74,0,1,0,5
5.0,2.0,4.0,9.0,3.0,7.0,8.0,6.0,1.0,0.11766809225082397,0.21485809981822968,0.1353619396686554,0.0,0.16084648668766022,0.055417876690626144,0.017205094918608665,0.0749020129442215,0.22374039888381958,0,1,2,1,3,0,36,44,32,64,66,82,0,0,7,0
9.0,5.0,4.0,3.0,8.0,2.0,7.0,6.0,1.0,0.0,0.10948411375284195,0.14696575701236725,0.16046014428138733,0.008133095689117908,0.17287832498550415,0.009584731422364712,0.06969410926103592,0.3227997124195099,0,0,0,2,0,1,28,64,32,80,116,118,2,3,8,1
8.0,4.0,3.0,2.0,6.0,5.0,7.0,9.0,1.0,0.014517930336296558,0.11248425394296646,0.14529147744178772,0.16632534563541412,0.06137595698237419,0.09278278797864914,0.0605732798576355,0.0,0.3466489613056183,0,0,0,1,3,1,14,24,80,0,36,77,0,3,5,1
5.0,6.0,2.0,7.0,8.0,9.0,4.0,3.0,1.0,0.10985858738422394,0.08881781995296478,0.1901877522468567,0.04523156210780144,0.01914840005338192,0.0,0.12018231302499771,0.14464397728443146,0.2819295823574066,0,1,0,2,1,3,42,44,48,64,72,116,2,0,9,0
9.0,3.0,4.0,2.0,6.0,5.0,7.0,8.0,1.0,0.0,0.19156084954738617,0.11688260734081268,0.20071162283420563,0.04525801166892052,0.08954513818025589,0.03839350864291191,0.01223889272660017,0.30540937185287476,0,1,3,0,3,1,34,112,112,0,34,35,0,0,3,3
9.0,4.0,3.0,2.0,5.0,6.0,7.0,8.0,1.0,0.0,0.11114197224378586,0.14545753598213196,0.23519578576087952,0.06778393685817719,0.06653208285570145,0.05577026307582855,0.03880380466580391,0.2793146073818207,0,1,0,0,2,0,44,80,64,112,2,33,1,2,7,1
6.0,2.0,3.0,9.0,4.0,5.0,8.0,7.0,1.0,0.05377115309238434,0.20880226790905,0.1535162329673767,0.0,0.14224131405353546,0.08016640692949295,0.03732949495315552,0.04524184390902519,0.27893128991127014,0,1,1,2,3,0,82,84,0,80,34,89,2,0,5,2
7.0,8.0,2.0,5.0,9.0,6.0,4.0,3.0,1.0,0.04198845103383064,0.04187788814306259,0.20449908077716827,0.11163730174303055,0.0,0.10162016749382019,0.11920443177223206,0.14003723859786987,0.23913544416427612,0,1,2,2,3,3,112,0,96,32,96,106,1,2,8,0
9.0,5.0,2.0,4.0,8.0,3.0,7.0,6.0,1.0,0.0,0.1071716696023941,0.1552596539258957,0.1322765052318573,0.04138275980949402,0.1452256739139557,0.04599752277135849,0.06938687711954117,0.30329933762550354,0,0,1,1,1,3,62,108,72,32,64,73,1,1,0,2
9.0,1.0,3.0,5.0,4.0,6.0,7.0,8.0,2.0,0.0,0.1942971795797348,0.1570807844400406,0.13928543031215668,0.14082330465316772,0.09762375801801682,0.05672616511583328,0.024367116391658783,0.18979625403881073,0,1,3,1,1,0,82,64,56,80,22,61,0,2,5,1
9.0,5.0,2.0,4.0,7.0,8.0,6.0,3.0,1.0,0.0,0.07999458909034729,0.22590364515781403,0.12096282839775085,0.03971429914236069,0.01735195890069008,0.0792517364025116,0.1686101257801056,0.26821085810661316,1,0,2,1,3,1,96,76,48,96,96,118,0,3,1,2
8.0,3.0,4.0,2.0,7.0,5.0,9.0,6.0,1.0,0.011858426965773106,0.16158248484134674,0.11112049221992493,0.18869662284851074,0.05748189985752106,0.1031564250588417,0.0,0.09378496557474136,0.27231866121292114,0,0,2,2,3,3,26,48,112,80,22,117,2,2,2,7
5.0,4.0,2.0,9.0,6.0,7.0,8.0,1.0,3.0,0.13175024092197418,0.1493721306324005,0.17789645493030548,0.0,0.07673007994890213,0.06858985126018524,0.044495806097984314,0.19482113420963287,0.15634429454803467,0,1,2,1,0,3,92,32,104,80,60,110,0,2,1,3
9.0,4.0,2.0,5.0,7.0,8.0,3.0,6.0,1.0,0.0,0.09628578275442123,0.25718292593955994,0.09025396406650543,0.03309892117977142,0.013832486234605312,0.11191816627979279,0.08724195510149002,0.3101857900619507,0,1,1,0,2,2,36,112,80,16,106,119,0,3,4,0
8.0,6.0,2.0,5.0,9.0,4.0,3.0,7.0,1.0,0.015118271112442017,0.0437328964471817,0.2373432219028473,0.07721830904483795,0.0,0.10281740874052048,0.12482374906539917,0.016843006014823914,0.3821031451225281,0,1,2,0,3,1,66,92,104,112,118,119,0,1,6,1
8.0,7.0,2.0,4.0,9.0,5.0,3.0,6.0,1.0,0.0018824068829417229,0.04475922882556915,0.256178081035614,0.1129438653588295,0.0,0.09002172201871872,0.12719696760177612,0.08952797204256058,0.2774897515773773,0,1,3,2,3,2,14,64,16,80,106,117,2,0,8,1
5.0,4.0,3.0,8.0,7.0,6.0,9.0,2.0,1.0,0.10293563455343246,0.14457780122756958,0.16291752457618713,0.04995587840676308,0.054282721132040024,0.0894034206867218,0.0,0.1836373656988144,0.21228967607021332,1,1,2,2,0,2,52,44,8,32,30,102,0,2,5,0
9.0,6.0,2.0,3.0,8.0,5.0,7.0,4.0,1.0,0.0,0.07379832863807678,0.21779905259609222,0.1401284784078598,0.038130972534418106,0.08140812814235687,0.04625853896141052,0.11755852401256561,0.2849179804325104,0,0,1,1,1,2,118,72,8,64,90,114,0,0,9,0
9.0,4.0,3.0,1.0,7.0,6.0,5.0,8.0,2.0,0.0,0.1000179722905159,0.1605505794286728,0.27074411511421204,0.03680495172739029,0.06353631615638733,0.0877392590045929,0.026573926210403442,0.2540328800678253,0,0,2,0,3,2,110,16,8,0,20,39,2,3,8,1
9.0,3.0,4.0,2.0,7.0,5.0,8.0,6.0,1.0,0.0,0.154752716422081,0.12061554193496704,0.16589124500751495,0.052901070564985275,0.11141916364431381,0.01928688772022724,0.10342655330896378,0.27170681953430176,0,0,1,1,2,1,56,60,32,32,6,42,0,0,9,0
7.0,2.0,3.0,5.0,6.0,8.0,9.0,4.0,1.0,0.0663372054696083,0.18104669451713562,0.1797647327184677,0.07477741688489914,0.07427887618541718,0.05172161012887955,0.0,0.15925642848014832,0.2128170281648636,0,1,1,3,0,1,20,36,96,32,30,102,1,1,9,0
8.0,6.0,2.0,5.0,9.0,7.0,4.0,3.0,1.0,0.05600380897521973,0.08422457426786423,0.19137845933437347,0.10494689643383026,0.0,0.06872756779193878,0.11425244808197021,0.14532899856567383,0.23513725399971008,2,1,1,1,1,3,70,16,104,80,86,105,1,1,4,0
9.0,5.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,0.0,0.10196549445390701,0.16499872505664825,0.14736942946910858,0.11575362831354141,0.04266549274325371,0.03708239644765854,0.03217059373855591,0.3579942286014557,0,0,0,2,2,3,16,84,40,96,6,106,1,0,5,4
9.0,3.0,4.0,2.0,7.0,5.0,8.0,6.0,1.0,0.0,0.1701660305261612,0.1103103756904602,0.20955830812454224,0.04580381512641907,0.1100127175450325,0.030897917225956917,0.060553476214408875,0.26269736886024475,0,0,3,2,1,0,2,48,112,112,26,50,1,1,5,4
8.0,7.0,2.0,4.0,9.0,5.0,6.0,3.0,1.0,0.024721043184399605,0.06712766736745834,0.20274494588375092,0.11961350589990616,0.0,0.1033758819103241,0.08558589220046997,0.13982564210891724,0.2570054233074188,0,0,2,2,3,1,58,72,32,48,92,101,1,0,3,3
6.0,3.0,2.0,8.0,7.0,5.0,9.0,4.0,1.0,0.06368166208267212,0.15680234134197235,0.18070274591445923,0.010371299460530281,0.041047561913728714,0.06596765667200089,0.0,0.14365319907665253,0.33777353167533875,1,1,1,1,1,2,2,76,32,112,20,111,0,3,9,0
8.0,5.0,2.0,4.0,9.0,6.0,3.0,7.0,1.0,0.04513758793473244,0.08074813336133957,0.22760321199893951,0.09617528319358826,0.0,0.07394292205572128,0.1586581915616989,0.04740574210882187,0.27032890915870667,2,1,2,0,3,0,32,100,96,112,118,119,0,0,9,0
8.0,6.0,2.0,4.0,9.0,7.0,5.0,3.0,1.0,0.002300251740962267,0.06003947928547859,0.23212981224060059,0.08829040080308914,0.0,0.041464388370513916,0.07855449616909027,0.140784353017807,0.3564368188381195,2,0,1,3,2,0,90,76,24,16,112,114,0,1,5,0
9.0,5.0,2.0,4.0,7.0,8.0,6.0,3.0,1.0,0.0,0.11441097408533096,0.2014520764350891,0.14746880531311035,0.03450591489672661,0.02616312727332115,0.04760650172829628,0.16901813447475433,0.2593744695186615,2,0,2,1,2,0,66,104,64,0,80,100,0,2,2,1
5.0,3.0,2.0,8.0,7.0,9.0,4.0,6.0,1.0,0.1114230826497078,0.13449262082576752,0.19275309145450592,0.024852007627487183,0.06620500236749649,0.0,0.12382610142230988,0.10683254897594452,0.2396155446767807,0,1,2,1,2,2,92,56,40,64,78,111,0,1,3,2
1.0,2.0,5.0,9.0,6.0,7.0,8.0,4.0,3.0,0.20014742016792297,0.18604041635990143,0.12969303131103516,0.0,0.10450130701065063,0.033749770373106,0.0052461749874055386,0.15698501467704773,0.183636873960495,1,1,0,2,0,0,32,104,88,32,56,99,1,2,1,0
7.0,8.0,1.0,5.0,9.0,6.0,4.0,3.0,2.0,0.04766620323061943,0.035753823816776276,0.2298213392496109,0.10463285446166992,0.0,0.08464834839105606,0.1407112181186676,0.14193864166736603,0.21482758224010468,0,1,2,0,2,1,50,56,112,32,92,114,2,3,1,8
9.0,7.0,2.0,4.0,8.0,6.0,3.0,5.0,1.0,0.0,0.030224516987800598,0.24110430479049683,0.12804408371448517,0.0028069408144801855,0.05722850561141968,0.15584106743335724,0.08304572105407715,0.30170485377311707,0,0,0,2,1,1,24,88,0,80,104,116,2,1,7,0
9.0,3.0,4.0,2.0,7.0,5.0,6.0,8.0,1.0,0.0,0.14455635845661163,0.13354729115962982,0.24464944005012512,0.03776996582746506,0.08438031375408173,0.054028552025556564,0.023223398253321648,0.2778446674346924,0,0,3,3,0,3,6,40,104,80,22,49,1,3,0,2
7.0,6.0,1.0,5.0,8.0,9.0,3.0,4.0,2.0,0.04938764125108719,0.07914509624242783,0.26305949687957764,0.08273966610431671,0.03658927232027054,0.0,0.17029337584972382,0.09681969881057739,0.2219657599925995,0,1,0,2,2,2,46,24,64,16,96,109,0,2,6,2
